"SkyRefNumber","Marketing Tag"
"117541200004","Punch - Prospects"
"106800200004","Punch - Prospects"
"136133200004","Punch - Prospects"
"102129400004","Punch - Prospects"
"103602900004","Punch - Prospects"
"136550400004","Punch - Prospects"
"140165300004","Punch - Prospects"
"128384500004","Punch - Prospects"
"118917400004","Punch - Prospects"
"107261000004","Punch - Prospects"
"133109400004","Punch - Prospects"
"142218900004","Punch - Prospects"
"109248400004","Punch - Prospects"
"140201400004","Punch - Prospects"
"100031500047","Punch - Prospects"
"106785100004","Punch - Prospects"
"116535200004","Punch - Prospects"
"105362600004","Punch - Prospects"
"117100600004","Punch - Prospects"
"120535400004","Punch - Prospects"
"112122200004","Punch - Prospects"
"119879400004","Punch - Prospects"
"132036400004","Punch - Prospects"
"139399400004","Punch - Prospects"
"120308900004","Punch - Prospects"
"141939100004","Punch - Prospects"
"120078300004","Punch - Prospects"
"123834400004","Punch - Prospects"
"103296700004","Punch - Prospects"
"142696100004","Punch - Prospects"
"103306900004","Punch - Prospects"
"110876600004","Punch - Prospects"
"134439400004","Punch - Prospects"
"137476000004","Punch - Prospects"
"110571700004","Punch - Prospects"
"117807700004","Punch - Prospects"
"134793100004","Punch - Prospects"
"134520500004","Punch - Prospects"
"102911900004","Punch - Prospects"
"140273400004","Punch - Prospects"
"134402000004","Punch - Prospects"
"100223100004","Punch - Prospects"
"103362900004","Punch - Prospects"
"105948100004","Punch - Prospects"
"134753800004","Punch - Prospects"
"106562200004","Punch - Prospects"
"102263900004","Punch - Prospects"
"106357500004","Punch - Prospects"
"103934100004","Punch - Prospects"
"110771300004","Punch - Prospects"
"139236700004","Punch - Prospects"
"128778500004","Punch - Prospects"
"100044500139","Punch - Prospects"
"105038900004","Punch - Prospects"
"139237200004","Punch - Prospects"
"139641500004","Punch - Prospects"
"105569100004","Punch - Prospects"
"102920300004","Punch - Prospects"
"104250900004","Punch - Prospects"
"138603600004","Punch - Prospects"
"135702500004","Punch - Prospects"
"109167600004","Punch - Prospects"
"103975700004","Punch - Prospects"
"107941400004","Punch - Prospects"
"128314100004","Punch - Prospects"
"140102900004","Punch - Prospects"
"140118900004","Punch - Prospects"
"101649600004","Punch - Prospects"
"106808100004","Punch - Prospects"
"111158300004","Punch - Prospects"
"106768100004","Punch - Prospects"
"102414100004","Punch - Prospects"
"142669300004","Punch - Prospects"
"133011000004","Punch - Prospects"
"115948300004","Punch - Prospects"
"123356900004","Punch - Prospects"
"102310900004","Punch - Prospects"
"140485700004","Punch - Prospects"
"100356900004","Punch - Prospects"
"102189300004","Punch - Prospects"
"102240900004","Punch - Prospects"
"128037900004","Punch - Prospects"
"142675000004","Punch - Prospects"
"180580700004","Punch - Prospects"
"139133800004","Punch - Prospects"
"101603000004","Punch - Prospects"
"100017800018","Punch - Prospects"
"139490800004","Punch - Prospects"
"140206700004","Punch - Prospects"
"100032400381","Punch - Prospects"
"103799700004","Punch - Prospects"
"106579800004","Punch - Prospects"
"142267400004","Punch - Prospects"
"102082500004","Punch - Prospects"
"120814500004","Punch - Prospects"
"111990900004","Punch - Prospects"
"124738200004","Punch - Prospects"
"105687800004","Punch - Prospects"
"131333200004","Punch - Prospects"
"180046900004","Punch - Prospects"
"180398900004","Punch - Prospects"
"103307600004","Punch - Prospects"
"110894500004","Punch - Prospects"
"100032400362","Punch - Prospects"
"110822100004","Punch - Prospects"
"116636400004","Punch - Prospects"
"104010600004","Punch - Prospects"
"139907700004","Punch - Prospects"
"110750100004","Punch - Prospects"
"137099700004","Punch - Prospects"
"180555300004","Punch - Prospects"
"110770900004","Punch - Prospects"
"101197900004","Punch - Prospects"
"107387100004","Punch - Prospects"
"141637000004","Punch - Prospects"
"122158700004","Punch - Prospects"
"139394400004","Punch - Prospects"
"139296200004","Punch - Prospects"
"141839900004","Punch - Prospects"
"142719900004","Punch - Prospects"
"104044600004","Punch - Prospects"
"104811100004","Punch - Prospects"
"115577900004","Punch - Prospects"
"102095400004","Punch - Prospects"
"100478400004","Punch - Prospects"
"140059700004","Punch - Prospects"
"141401400004","Punch - Prospects"
"141033600004","Punch - Prospects"
"105072900004","Punch - Prospects"
"100016600016","Punch - Prospects"
"134517700004","Punch - Prospects"
"100464500004","Punch - Prospects"
"106573300004","Punch - Prospects"
"102038200004","Punch - Prospects"
"100958100004","Punch - Prospects"
"101455300004","Punch - Prospects"
"130716400004","Punch - Prospects"
"103288300004","Punch - Prospects"
"100022700007","Punch - Prospects"
"131477000004","Punch - Prospects"
"111302600004","Punch - Prospects"
"110372900004","Punch - Prospects"
"100022700008","Punch - Prospects"
"130781900004","Punch - Prospects"
"134880100004","Punch - Prospects"
"135295700004","Punch - Prospects"
"129469200004","Punch - Prospects"
"139450300004","Punch - Prospects"
"132564400004","Punch - Prospects"
"110317000004","Punch - Prospects"
"108842900004","Punch - Prospects"
"118809600004","Punch - Prospects"
"101374100004","Punch - Prospects"
"135847100004","Punch - Prospects"
"100748700004","Punch - Prospects"
"103715300004","Punch - Prospects"
"106501300004","Punch - Prospects"
"141656700004","Punch - Prospects"
"100089300004","Punch - Prospects"
"134166200004","Punch - Prospects"
"129311900004","Punch - Prospects"
"104293800004","Punch - Prospects"
"101637500004","Punch - Prospects"
"134161200004","Punch - Prospects"
"104160900004","Punch - Prospects"
"134549100004","Punch - Prospects"
"110803400004","Punch - Prospects"
"141750700004","Punch - Prospects"
"142003800004","Punch - Prospects"
"102903700004","Punch - Prospects"
"140080600004","Punch - Prospects"
"100038600122","Punch - Prospects"
"100745400004","Punch - Prospects"
"120743100004","Punch - Prospects"
"122418500004","Punch - Prospects"
"120767200004","Punch - Prospects"
"102896500004","Punch - Prospects"
"104713000004","Punch - Prospects"
"135153200004","Punch - Prospects"
"136883600004","Punch - Prospects"
"112028000004","Punch - Prospects"
"101586600004","Punch - Prospects"
"109616700004","Punch - Prospects"
"103232900004","Punch - Prospects"
"100016600009","Punch - Prospects"
"111671200004","Punch - Prospects"
"140776500004","Punch - Prospects"
"142261500004","Punch - Prospects"
"101066500004","Punch - Prospects"
"134789300004","Punch - Prospects"
"113969600004","Punch - Prospects"
"107238000004","Punch - Prospects"
"100017200197","Punch - Prospects"
"118644200004","Punch - Prospects"
"104925100004","Punch - Prospects"
"135596500004","Punch - Prospects"
"129514300004","Punch - Prospects"
"141838300004","Punch - Prospects"
"112023400004","Punch - Prospects"
"117867600004","Punch - Prospects"
"126250800004","Punch - Prospects"
"105344500004","Punch - Prospects"
"102744800004","Punch - Prospects"
"135864500004","Punch - Prospects"
"141741100004","Punch - Prospects"
"136119600004","Punch - Prospects"
"116538300004","Punch - Prospects"
"110752500004","Punch - Prospects"
"100032400220","Punch - Prospects"
"110939800004","Punch - Prospects"
"117533400004","Punch - Prospects"
"111962000004","Punch - Prospects"
"102417200004","Punch - Prospects"
"103631100004","Punch - Prospects"
"103435600004","Punch - Prospects"
"181254600004","Punch - Prospects"
"104009800004","Punch - Prospects"
"134882100004","Punch - Prospects"
"134882600004","Punch - Prospects"
"136415900004","Punch - Prospects"
"119160500004","Punch - Prospects"
"101370600004","Punch - Prospects"
"141769500004","Punch - Prospects"
"139188500004","Punch - Prospects"
"112112000004","Punch - Prospects"
"100049700017","Punch - Prospects"
"138163900004","Punch - Prospects"
"112131200004","Punch - Prospects"
"100356200004","Punch - Prospects"
"102383200004","Punch - Prospects"
"142681500004","Punch - Prospects"
"181253900004","Punch - Prospects"
"142703100004","Punch - Prospects"
"104641100004","Punch - Prospects"
"140709400004","Punch - Prospects"
"102197000004","Punch - Prospects"
"105884200004","Punch - Prospects"
"107576800004","Punch - Prospects"
"105310300004","Punch - Prospects"
"139797300004","Punch - Prospects"
"181253600004","Punch - Prospects"
"100032400242","Punch - Prospects"
"119063800004","Punch - Prospects"
"130231400004","Punch - Prospects"
"139670300004","Punch - Prospects"
"139348700004","Punch - Prospects"
"104513300004","Punch - Prospects"
"110551800004","Punch - Prospects"
"125311500004","Punch - Prospects"
"100705700004","Punch - Prospects"
"133251200004","Punch - Prospects"
"110865600004","Punch - Prospects"
"103188200004","Punch - Prospects"
"117881200004","Punch - Prospects"
"133106600004","Punch - Prospects"
"111406300004","Punch - Prospects"
"142696700004","Punch - Prospects"
"103292200004","Punch - Prospects"
"142636900004","Punch - Prospects"
"122415100004","Punch - Prospects"
"110598600004","Punch - Prospects"
"141716200004","Punch - Prospects"
"133335800004","Punch - Prospects"
"100798400004","Punch - Prospects"
"142661400004","Punch - Prospects"
"142212400004","Punch - Prospects"
"109110600004","Punch - Prospects"
"105164000004","Punch - Prospects"
"102189200004","Punch - Prospects"
"141680500004","Punch - Prospects"
"117153000004","Punch - Prospects"
"106704300004","Punch - Prospects"
"137568700004","Punch - Prospects"
"139578700004","Punch - Prospects"
"105519900004","Punch - Prospects"
"142652600004","Punch - Prospects"
"101974100004","Punch - Prospects"
"104569900004","Punch - Prospects"
"102645700004","Punch - Prospects"
"135105900004","Punch - Prospects"
"103441500004","Punch - Prospects"
"111606800004","Punch - Prospects"
"125846400004","Punch - Prospects"
"141472000004","Punch - Prospects"
"100346600004","Punch - Prospects"
"132705000004","Punch - Prospects"
"105002300004","Punch - Prospects"
"104176200004","Punch - Prospects"
"111373700004","Punch - Prospects"
"103790600004","Punch - Prospects"
"133753200004","Punch - Prospects"
"100444400004","Punch - Prospects"
"134911500004","Punch - Prospects"
"103779400004","Punch - Prospects"
"137579700004","Punch - Prospects"
"104372100004","Punch - Prospects"
"137195600004","Punch - Prospects"
"138829000004","Punch - Prospects"
"121835100004","Punch - Prospects"
"124848500004","Punch - Prospects"
"133498500004","Punch - Prospects"
"134464100004","Punch - Prospects"
"103987600004","Punch - Prospects"
"141902200004","Punch - Prospects"
"131820900004","Punch - Prospects"
"136222300004","Punch - Prospects"
"116283100004","Punch - Prospects"
"122814500004","Punch - Prospects"
"136727100004","Punch - Prospects"
"108869100004","Punch - Prospects"
"116578800004","Punch - Prospects"
"119279900004","Punch - Prospects"
"116112700004","Punch - Prospects"
"136509700004","Punch - Prospects"
"104031300004","Punch - Prospects"
"133220600004","Punch - Prospects"
"102756800004","Punch - Prospects"
"105319200004","Punch - Prospects"
"137234800004","Punch - Prospects"
"134732800004","Punch - Prospects"
"115988500004","Punch - Prospects"
"111353500004","Punch - Prospects"
"137025300004","Punch - Prospects"
"104107600004","Punch - Prospects"
"126803700004","Punch - Prospects"
"136250300004","Punch - Prospects"
"142685700004","Punch - Prospects"
"129301100004","Punch - Prospects"
"104757600004","Punch - Prospects"
"135991900004","Punch - Prospects"
"109073500004","Punch - Prospects"
"130002000004","Punch - Prospects"
"111960000004","Punch - Prospects"
"131338600004","Punch - Prospects"
"105664000004","Punch - Prospects"
"135478600004","Punch - Prospects"
"104244500004","Punch - Prospects"
"115277700004","Punch - Prospects"
"106872700004","Punch - Prospects"
"104517900004","Punch - Prospects"
"109708100004","Punch - Prospects"
"139987400004","Punch - Prospects"
"139828700004","Punch - Prospects"
"100022500032","Punch - Prospects"
"128552900004","Punch - Prospects"
"133200800004","Punch - Prospects"
"106893500004","Punch - Prospects"
"114223400004","Punch - Prospects"
"121793500004","Punch - Prospects"
"123012900004","Punch - Prospects"
"116483100004","Punch - Prospects"
"101858000004","Punch - Prospects"
"110916200004","Punch - Prospects"
"117884200004","Punch - Prospects"
"114090700004","Punch - Prospects"
"113988900004","Punch - Prospects"
"133107600004","Punch - Prospects"
"109659000004","Punch - Prospects"
"100136300004","Punch - Prospects"
"106211400004","Punch - Prospects"
"100223500004","Punch - Prospects"
"134865800004","Punch - Prospects"
"116351100004","Punch - Prospects"
"113989300004","Punch - Prospects"
"106487200004","Punch - Prospects"
"119703900004","Punch - Prospects"
"111003600004","Punch - Prospects"
"117554900004","Punch - Prospects"
"132547200004","Punch - Prospects"
"129457500004","Punch - Prospects"
"111490300004","Punch - Prospects"
"136206000004","Punch - Prospects"
"129268300004","Punch - Prospects"
"102904400004","Punch - Prospects"
"111953600004","Punch - Prospects"
"125040800004","Punch - Prospects"
"117864700004","Punch - Prospects"
"103803900004","Punch - Prospects"
"103758100004","Punch - Prospects"
"141311200004","Punch - Prospects"
"142449900004","Punch - Prospects"
"105014600004","Punch - Prospects"
"137307300004","Punch - Prospects"
"101948400004","Punch - Prospects"
"114198500004","Punch - Prospects"
"130736400004","Punch - Prospects"
"140848100004","Punch - Prospects"
"119008000004","Punch - Prospects"
"103548900004","Punch - Prospects"
"141822700004","Punch - Prospects"
"111219300004","Punch - Prospects"
"110965000004","Punch - Prospects"
"141476200004","Punch - Prospects"
"113527600004","Punch - Prospects"
"113875800004","Punch - Prospects"
"102446700004","Punch - Prospects"
"114982200004","Punch - Prospects"
"181253000004","Punch - Prospects"
"134994200004","Punch - Prospects"
"140441100004","Punch - Prospects"
"142140500004","Punch - Prospects"
"181252700004","Punch - Prospects"
"105803200004","Punch - Prospects"
"102603400004","Punch - Prospects"
"110290500004","Punch - Prospects"
"142417600004","Punch - Prospects"
"106002600004","Punch - Prospects"
"136522800004","Punch - Prospects"
"100467800004","Punch - Prospects"
"101942200004","Punch - Prospects"
"102064800004","Punch - Prospects"
"100022500040","Punch - Prospects"
"103523200004","Punch - Prospects"
"111530000004","Punch - Prospects"
"104000000004","Punch - Prospects"
"120538300004","Punch - Prospects"
"112698400004","Punch - Prospects"
"139811900004","Punch - Prospects"
"100062500079","Punch - Prospects"
"114935900004","Punch - Prospects"
"142702700004","Punch - Prospects"
"123498100004","Punch - Prospects"
"139724700004","Punch - Prospects"
"141514700004","Punch - Prospects"
"112157900004","Punch - Prospects"
"105733800004","Punch - Prospects"
"104731400004","Punch - Prospects"
"141993100004","Punch - Prospects"
"116019500004","Punch - Prospects"
"112136900004","Punch - Prospects"
"122345800004","Punch - Prospects"
"140838100004","Punch - Prospects"
"181252600004","Punch - Prospects"
"180488700004","Punch - Prospects"
"100424700004","Punch - Prospects"
"102204100004","Punch - Prospects"
"103328200004","Punch - Prospects"
"116941000004","Punch - Prospects"
"101267800004","Punch - Prospects"
"142209500004","Punch - Prospects"
"103391000004","Punch - Prospects"
"105991400004","Punch - Prospects"
"100975400004","Punch - Prospects"
"105249500004","Punch - Prospects"
"100502700004","Punch - Prospects"
"104222000004","Punch - Prospects"
"111323500004","Punch - Prospects"
"102129300004","Punch - Prospects"
"110381800004","Punch - Prospects"
"131394700004","Punch - Prospects"
"140053100004","Punch - Prospects"
"129417100004","Punch - Prospects"
"101327700004","Punch - Prospects"
"100323900004","Punch - Prospects"
"103300000004","Punch - Prospects"
"105855900004","Punch - Prospects"
"105398400004","Punch - Prospects"
"132942100004","Punch - Prospects"
"102851800004","Punch - Prospects"
"142225800004","Punch - Prospects"
"105853700004","Punch - Prospects"
"105670500004","Punch - Prospects"
"105183100004","Punch - Prospects"
"104060300004","Punch - Prospects"
"128063600004","Punch - Prospects"
"132123800004","Punch - Prospects"
"100949700004","Punch - Prospects"
"100032400490","Punch - Prospects"
"100412300004","Punch - Prospects"
"101034900004","Punch - Prospects"
"142566900004","Punch - Prospects"
"119919000004","Punch - Prospects"
"142639500004","Punch - Prospects"
"105575200004","Punch - Prospects"
"126784300004","Punch - Prospects"
"124935100004","Punch - Prospects"
"142644100004","Punch - Prospects"
"126364400004","Punch - Prospects"
"114935500004","Punch - Prospects"
"105080900004","Punch - Prospects"
"139509900004","Punch - Prospects"
"110391200004","Punch - Prospects"
"138783600004","Punch - Prospects"
"136114800004","Punch - Prospects"
"101525100004","Punch - Prospects"
"115903300004","Punch - Prospects"
"105521800004","Punch - Prospects"
"104542100004","Punch - Prospects"
"102027100004","Punch - Prospects"
"142018900004","Punch - Prospects"
"135553200004","Punch - Prospects"
"100542300004","Punch - Prospects"
"102676500004","Punch - Prospects"
"116014700004","Punch - Prospects"
"102163000004","Punch - Prospects"
"100045100028","Punch - Prospects"
"112458300004","Punch - Prospects"
"103014500004","Punch - Prospects"
"139842500004","Punch - Prospects"
"119658500004","Punch - Prospects"
"138829600004","Punch - Prospects"
"142175800004","Punch - Prospects"
"141857200004","Punch - Prospects"
"112953000004","Punch - Prospects"
"129148700004","Punch - Prospects"
"103240600004","Punch - Prospects"
"123483000004","Punch - Prospects"
"133479700004","Punch - Prospects"
"104652800004","Punch - Prospects"
"180033900004","Punch - Prospects"
"130527500004","Punch - Prospects"
"129251000004","Punch - Prospects"
"100884100004","Punch - Prospects"
"136918200004","Punch - Prospects"
"140238100004","Punch - Prospects"
"100286600004","Punch - Prospects"
"104439400004","Punch - Prospects"
"111321200004","Punch - Prospects"
"101343700004","Punch - Prospects"
"105201300004","Punch - Prospects"
"104051800004","Punch - Prospects"
"128718400004","Punch - Prospects"
"112572100004","Punch - Prospects"
"142673200004","Punch - Prospects"
"137618800004","Punch - Prospects"
"141511800004","Punch - Prospects"
"103954800004","Punch - Prospects"
"133134500004","Punch - Prospects"
"130372000004","Punch - Prospects"
"102925000004","Punch - Prospects"
"134633400004","Punch - Prospects"
"105936900004","Punch - Prospects"
"104813900004","Punch - Prospects"
"104709700004","Punch - Prospects"
"105684200004","Punch - Prospects"
"181251000004","Punch - Prospects"
"137283300004","Punch - Prospects"
"136367900004","Punch - Prospects"
"101636800004","Punch - Prospects"
"100017800056","Punch - Prospects"
"105160300004","Punch - Prospects"
"137425400004","Punch - Prospects"
"101255800004","Punch - Prospects"
"104694400004","Punch - Prospects"
"136719000004","Punch - Prospects"
"136727600004","Punch - Prospects"
"141914700004","Punch - Prospects"
"141856200004","Punch - Prospects"
"100062500068","Punch - Prospects"
"141915100004","Punch - Prospects"
"125226300004","Punch - Prospects"
"123678900004","Punch - Prospects"
"119212900004","Punch - Prospects"
"127757800004","Punch - Prospects"
"105688400004","Punch - Prospects"
"100017800034","Punch - Prospects"
"121351500004","Punch - Prospects"
"111193600004","Punch - Prospects"
"106119300004","Punch - Prospects"
"100337700004","Punch - Prospects"
"141325100004","Punch - Prospects"
"101634400004","Punch - Prospects"
"101963600004","Punch - Prospects"
"119434600004","Punch - Prospects"
"129175400004","Punch - Prospects"
"104563800004","Punch - Prospects"
"141233100004","Punch - Prospects"
"141084900004","Punch - Prospects"
"141915900004","Punch - Prospects"
"100022500044","Punch - Prospects"
"108155100004","Punch - Prospects"
"124230000004","Punch - Prospects"
"134898800004","Punch - Prospects"
"116111600004","Punch - Prospects"
"102637200004","Punch - Prospects"
"107439800004","Punch - Prospects"
"125638400004","Punch - Prospects"
"134940200004","Punch - Prospects"
"137671700004","Punch - Prospects"
"105364300004","Punch - Prospects"
"129312200004","Punch - Prospects"
"136524200004","Punch - Prospects"
"110405600004","Punch - Prospects"
"141864800004","Punch - Prospects"
"126647400004","Punch - Prospects"
"101563300004","Punch - Prospects"
"106151800004","Punch - Prospects"
"132630800004","Punch - Prospects"
"105311100004","Punch - Prospects"
"107457400004","Punch - Prospects"
"134719400004","Punch - Prospects"
"141409600004","Punch - Prospects"
"125035400004","Punch - Prospects"
"117555700004","Punch - Prospects"
"128913900004","Punch - Prospects"
"102917000004","Punch - Prospects"
"142337300004","Punch - Prospects"
"110296500004","Punch - Prospects"
"123750400004","Punch - Prospects"
"106402700004","Punch - Prospects"
"140003300004","Punch - Prospects"
"104621800004","Punch - Prospects"
"101573100004","Punch - Prospects"
"141445100004","Punch - Prospects"
"100914600004","Punch - Prospects"
"112571700004","Punch - Prospects"
"133110700004","Punch - Prospects"
"131746100004","Punch - Prospects"
"113856500004","Punch - Prospects"
"129616600004","Punch - Prospects"
"181250300004","Punch - Prospects"
"137213800004","Punch - Prospects"
"140983300004","Punch - Prospects"
"100154300004","Punch - Prospects"
"103343400004","Punch - Prospects"
"136402600004","Punch - Prospects"
"137074500004","Punch - Prospects"
"112104100004","Punch - Prospects"
"125960300004","Punch - Prospects"
"108466800004","Punch - Prospects"
"100487500004","Admiral"
"102757500004","Admiral"
"126767700004","Admiral"
"132026800004","Admiral"
"109172300004","Admiral"
"105128000004","Admiral"
"112457000004","Admiral"
"102587100004","Admiral"
"121991100004","Admiral"
"137239600004","Admiral"
"106382100004","Admiral"
"139254400004","Admiral"
"137238300004","Admiral"
"101343200004","Admiral"
"181250100004","Admiral"
"100022400044","Admiral"
"100022400099","Admiral"
"120413800004","Admiral"
"100022400062","Admiral"
"117371600004","Admiral"
"134356500004","Admiral"
"105892300004","Admiral"
"128445700004","Admiral"
"142338600004","Admiral"
"134119400004","Admiral"
"104084500004","Admiral"
"131721000004","Admiral"
"100031000008","Admiral"
"125461500004","Admiral"
"136054000004","Admiral"
"137214000004","Admiral"
"101604500004","Admiral"
"102816300004","Admiral"
"100014800011","Admiral"
"124539100004","Admiral"
"136746500004","Admiral"
"130526700004","Admiral"
"127464000004","Admiral"
"100022400068","Admiral"
"101010200004","Admiral"
"103369200004","Admiral"
"120418100004","Admiral"
"100519000004","Admiral"
"140318700004","Admiral"
"103193400004","Admiral"
"105748200004","Admiral"
"105909800004","Admiral"
"131127700004","Admiral"
"109444600004","Admiral"
"102266100004","Admiral"
"102166400004","Admiral"
"123847400004","Admiral"
"180123000004","Admiral"
"104177200004","Admiral"
"119086900004","Admiral"
"100414700004","Admiral"
"105184800004","Admiral"
"101553400004","Admiral"
"181250400004","Admiral"
"105021500004","Admiral"
"141506800004","Admiral"
"104165500004","Admiral"
"105155600004","Admiral"
"102923700004","Admiral"
"103448300004","Admiral"
"101608900004","Admiral"
"105233000004","Admiral"
"104086700004","Admiral"
"109522300004","Admiral"
"104205800004","Admiral"
"107115000004","Admiral"
"141982900004","Admiral"
"123822000004","Admiral"
"101092800004","Admiral"
"105220000004","Admiral"
"135666500004","Admiral"
"104588300004","Admiral"
"125079000004","Admiral"
"110624000004","Admiral"
"113687900004","Admiral"
"106288200004","Admiral"
"105873100004","Admiral"
"129841100004","Admiral"
"109610300004","Admiral"
"109466300004","Admiral"
"136046300004","Admiral"
"105720500004","Admiral"
"134245100004","Admiral"
"140462400004","Admiral"
"103031000004","Admiral"
"105745600004","Admiral"
"105442800004","Admiral"
"111260500004","Admiral"
"100032400282","Admiral"
"112473800004","Admiral"
"119192500004","Admiral"
"109186600004","Admiral"
"104244400004","Admiral"
"125192700004","Admiral"
"114250800004","Admiral"
"100027100015","Admiral"
"100024400012","Admiral"
"140075700004","Admiral"
"100027100010","Admiral"
"141834300004","Admiral"
"102764600004","Admiral"
"105965800004","Admiral"
"102364400004","Admiral"
"102025500004","Admiral"
"132116900004","Admiral"
"105309100004","Admiral"
"100618400004","Admiral"
"131817800004","Admiral"
"142148200004","Admiral"
"180133500004","Admiral"
"133053100004","Admiral"
"133485000004","Admiral"
"107365600004","Admiral"
"130165500004","Admiral"
"100031000011","Admiral"
"181250800004","Admiral"
"100031000015","Admiral"
"104764400004","Admiral"
"103065000004","Admiral"
"104234500004","Admiral"
"111462300004","Admiral"
"102715000004","Admiral"
"137140700004","Admiral"
"138549700004","Admiral"
"181251200004","Admiral"
"104702700004","Admiral"
"100044500145","Admiral"
"100424900004","Admiral"
"117775000004","Admiral"
"136784400004","Admiral"
"132064700004","Admiral"
"142656800004","Admiral"
"141766100004","Admiral"
"116019900004","Admiral"
"133784400004","Admiral"
"123958300004","Admiral"
"130618700004","Admiral"
"102226400004","Admiral"
"119390200004","Admiral"
"119385000004","Admiral"
"103310400004","Admiral"
"101111600004","Admiral"
"103533200004","Admiral"
"105826200004","Admiral"
"115685900004","Admiral"
"107031100004","Admiral"
"118164900004","Admiral"
"132499800004","Admiral"
"100031000022","Admiral"
"131487100004","Admiral"
"101103000004","Admiral"
"103976500004","Admiral"
"109127800004","Admiral"
"135653400004","Admiral"
"104584000004","Admiral"
"135911200004","Admiral"
"103789900004","Admiral"
"104668400004","Admiral"
"102692800004","Admiral"
"134319000004","Admiral"
"119288900004","Admiral"
"101094300004","Admiral"
"139318100004","Admiral"
"101775200004","Admiral"
"100031000019","Admiral"
"100868500004","Admiral"
"100031000031","Admiral"
"101180000004","Admiral"
"102246200004","Admiral"
"102788100004","Admiral"
"137462600004","Admiral"
"105685000004","Admiral"
"136181600004","Admiral"
"100920400004","Admiral"
"142683900004","Admiral"
"111944300004","Admiral"
"134394200004","Admiral"
"106967700004","Admiral"
"101139300004","Admiral"
"109502000004","Admiral"
"133443500004","Admiral"
"105401900004","Admiral"
"104410100004","Admiral"
"135050700004","Admiral"
"135852300004","Admiral"
"104230900004","Admiral"
"181251300004","Admiral"
"136204900004","Admiral"
"136964000004","Admiral"
"120097000004","Admiral"
"131086000004","Admiral"
"104639800004","Admiral"
"103388000004","Admiral"
"134231300004","Admiral"
"101567800004","Admiral"
"105092400004","Admiral"
"104517700004","Admiral"
"125245600004","Admiral"
"141221500004","Admiral"
"101643000004","Admiral"
"104986200004","Admiral"
"109686800004","Admiral"
"100937900004","Admiral"
"104167000004","Admiral"
"101830100004","Admiral"
"104658200004","Admiral"
"117470500004","Admiral"
"119192900004","Admiral"
"102640800004","Admiral"
"107568700004","Admiral"
"141264300004","Admiral"
"105124700004","Admiral"
"100049200046","Admiral"
"116174800004","Admiral"
"127298200004","Admiral"
"136707600004","Admiral"
"100530800004","Admiral"
"130080000004","Admiral"
"103606300004","Admiral"
"107346500004","Admiral"
"104668300004","Admiral"
"107415200004","Admiral"
"101064700004","Admiral"
"128945900004","Admiral"
"135752900004","Admiral"
"127300700004","Admiral"
"133229900004","Admiral"
"105861100004","Admiral"
"141858900004","Admiral"
"130769300004","Admiral"
"103639800004","Admiral"
"119043100004","Admiral"
"103270500004","Admiral"
"141739800004","Admiral"
"100950200004","Admiral"
"105956900004","Admiral"
"100775300004","Admiral"
"101106000004","Admiral"
"135047600004","Admiral"
"136341500004","Admiral"
"100031500064","Admiral"
"116361200004","Admiral"
"135843400004","Admiral"
"134929400004","Admiral"
"103600400004","Admiral"
"112015500004","Admiral"
"116313400004","Admiral"
"142170400004","Admiral"
"109494700004","Admiral"
"102207200004","Admiral"
"100495800004","Admiral"
"181251700004","Admiral"
"105854800004","Admiral"
"141333300004","Admiral"
"133482700004","Admiral"
"180531800004","Admiral"
"109495100004","Admiral"
"101002000004","Admiral"
"108223700004","Admiral"
"124377000004","Admiral"
"135630600004","Admiral"
"100031000023","Admiral"
"124353600004","Admiral"
"103887700004","Admiral"
"104525400004","Admiral"
"105372800004","Admiral"
"100013300027","Admiral"
"137400900004","Admiral"
"136811200004","Admiral"
"141945800004","Admiral"
"142595300004","Admiral"
"136400000004","Admiral"
"100023300019","Admiral"
"105902100004","Admiral"
"121541600004","Admiral"
"110765000004","Admiral"
"100452100004","Admiral"
"100787300004","Admiral"
"101132200004","Admiral"
"102613600004","Admiral"
"181251800004","Admiral"
"105554600004","Admiral"
"103152300004","Admiral"
"102696300004","Admiral"
"103606200004","Admiral"
"132964300004","Admiral"
"105910200004","Admiral"
"102404300004","Admiral"
"103359500004","Admiral"
"101166800004","Admiral"
"142627300004","Admiral"
"116461900004","Admiral"
"129291600004","Admiral"
"100515500004","Admiral"
"139977900004","Admiral"
"105131600004","Admiral"
"103917900004","Admiral"
"121858500004","Admiral"
"105940800004","Admiral"
"101507200004","Admiral"
"103001000004","Admiral"
"136480100004","Admiral"
"110079900004","Admiral"
"100021400010","Admiral"
"104027900004","Admiral"
"181252000004","Admiral"
"124863600004","Admiral"
"101787500004","Admiral"
"136198800004","Admiral"
"142380800004","Admiral"
"110904800004","Admiral"
"113587900004","Admiral"
"109020500004","Admiral"
"106108800004","Admiral"
"136223500004","Admiral"
"104434400004","Admiral"
"134688800004","Admiral"
"134189000004","Admiral"
"104686200004","Admiral"
"111307000004","Admiral"
"142190500004","Admiral"
"117385600004","Admiral"
"105820600004","Admiral"
"105266200004","Admiral"
"130027300004","Admiral"
"126939100004","Admiral"
"133045800004","Admiral"
"180600800004","Admiral"
"100032400053","Admiral"
"142427300004","Admiral"
"100022400052","Admiral"
"105985000004","Admiral"
"109267800004","Admiral"
